week_start_date,precip_sum_mm,precip_mean_daily_mm,precip_max_daily_mm,precip_min_daily_mm,rain_days,calendar_days_present,precip_days_observed,mean_valid_grid_cells,rain_day_threshold_mm,missing_precip_days,week_complete
2004-11-14,75.18870000000001,10.741242857142856,23.831699999999998,3.2267,7.0,7,7,100.0,1.0,0,True
2004-11-21,54.418200000000006,7.7740285714285715,15.275799999999998,1.4997000000000003,7.0,7,7,100.0,1.0,0,True
2004-11-28,61.6503,8.807185714285714,24.773399999999995,3.7241000000000004,7.0,7,7,100.0,1.0,0,True
2004-12-05,57.312099999999994,8.187442857142857,18.267999999999997,0.5032,6.0,7,7,100.0,1.0,0,True
2004-12-12,70.3736,10.053371428571428,16.4255,4.9193999999999996,7.0,7,7,100.0,1.0,0,True
2004-12-19,94.38449999999999,13.483500000000001,37.2798,0.0136,5.0,7,7,100.0,1.0,0,True
2004-12-26,37.998799999999996,5.428400000000001,14.326199999999998,0.4843,5.0,7,7,100.0,1.0,0,True
2005-01-02,84.2188,12.031257142857143,24.8937,3.475999999999999,7.0,7,7,100.0,1.0,0,True
2005-01-09,37.0803,5.297185714285715,21.586299999999998,0.31439999999999996,5.0,7,7,100.0,1.0,0,True
2005-01-16,20.218999999999998,2.888428571428571,13.724099999999998,0.0159,4.0,7,7,100.0,1.0,0,True
2005-01-23,74.095,10.584999999999999,23.0218,3.015200000000001,7.0,7,7,100.0,1.0,0,True
2005-01-30,84.3864,12.0552,27.773799999999998,0.32519999999999993,5.0,7,7,100.0,1.0,0,True
2005-02-06,91.02300000000002,13.003285714285715,23.767200000000003,7.1913,7.0,7,7,100.0,1.0,0,True
2005-02-13,62.5618,8.9374,20.656100000000002,1.5258999999999998,7.0,7,7,100.0,1.0,0,True
2005-02-20,44.278400000000005,6.325485714285715,20.2508,0.07250000000000001,4.0,7,7,100.0,1.0,0,True
2005-02-27,106.28479999999999,15.183542857142855,37.0296,1.7080000000000002,7.0,7,7,100.0,1.0,0,True
2005-03-06,111.80019999999999,15.971457142857142,31.552999999999997,1.5424,7.0,7,7,100.0,1.0,0,True
2005-03-13,94.75459999999998,13.536371428571428,34.594899999999996,2.1512999999999995,7.0,7,7,100.0,1.0,0,True
2005-03-20,70.13779999999998,10.019685714285714,22.8624,1.0726000000000002,7.0,7,7,100.0,1.0,0,True
2005-03-27,66.03399999999999,9.43342857142857,17.705,1.0793000000000001,7.0,7,7,100.0,1.0,0,True
2005-04-03,53.9643,7.709185714285714,13.900800000000002,2.0307,7.0,7,7,100.0,1.0,0,True
2005-04-10,59.38319999999999,8.483314285714286,27.1362,0.27799999999999997,5.0,7,7,100.0,1.0,0,True
2005-04-17,61.7531,8.821871428571429,32.0085,1.5600999999999998,7.0,7,7,100.0,1.0,0,True
2005-04-24,66.7611,9.5373,32.7765,0.39870000000000005,5.0,7,7,100.0,1.0,0,True
2005-05-01,32.9714,4.7102,12.5699,0.0,4.0,7,7,100.0,1.0,0,True
2005-05-08,69.78739999999999,9.96962857142857,24.376699999999996,2.5764,7.0,7,7,100.0,1.0,0,True
2005-05-15,53.12489999999998,7.589271428571428,16.7029,0.9207000000000001,6.0,7,7,100.0,1.0,0,True
2005-05-22,96.0077,13.715385714285715,27.3918,0.23929999999999998,6.0,7,7,100.0,1.0,0,True
2005-05-29,36.9551,5.2793,10.564500000000002,1.2242000000000002,7.0,7,7,100.0,1.0,0,True
2005-06-05,74.1165,10.588071428571428,21.0933,4.0347,7.0,7,7,100.0,1.0,0,True
2005-06-12,82.63929999999999,11.805614285714285,26.8297,5.472,7.0,7,7,100.0,1.0,0,True
2005-06-19,50.816,7.259428571428571,29.5754,0.0,4.0,7,7,100.0,1.0,0,True
2005-06-26,44.2564,6.322342857142857,17.7027,0.0202,5.0,7,7,100.0,1.0,0,True
2005-07-03,103.69179999999999,14.813114285714283,53.31969999999998,0.0,5.0,7,7,100.0,1.0,0,True
2005-07-10,12.862599999999999,1.8375142857142854,12.146999999999998,0.0,1.0,7,7,100.0,1.0,0,True
2005-07-17,73.5919,10.51312857142857,30.616499999999995,0.0,4.0,7,7,100.0,1.0,0,True
2005-07-24,11.020599999999998,1.5743714285714285,4.7789,0.0,4.0,7,7,100.0,1.0,0,True
2005-07-31,17.2316,2.4616571428571428,7.659300000000001,0.2892,6.0,7,7,100.0,1.0,0,True
2005-08-07,24.6583,3.522614285714286,9.4493,0.0,3.0,7,7,100.0,1.0,0,True
2005-08-14,63.002700000000004,9.000385714285715,25.139,0.8151,6.0,7,7,100.0,1.0,0,True
2005-08-21,37.887100000000004,5.4124428571428576,12.4938,0.215,6.0,7,7,100.0,1.0,0,True
2005-08-28,55.356199999999994,7.908028571428572,22.038299999999996,0.6261,6.0,7,7,100.0,1.0,0,True
2005-09-04,18.7798,2.682828571428572,6.026500000000001,0.0,5.0,7,7,100.0,1.0,0,True
2005-09-11,9.9887,1.4269571428571428,4.3929,0.0,3.0,7,7,100.0,1.0,0,True
2005-09-18,46.70859999999999,6.672657142857142,10.377699999999999,1.1994,7.0,7,7,100.0,1.0,0,True
2005-09-25,57.71599999999999,8.245142857142854,47.99939999999999,0.0965,2.0,7,7,100.0,1.0,0,True
2005-10-02,74.1581,10.594014285714286,23.491,1.9814,7.0,7,7,100.0,1.0,0,True
2005-10-09,78.815,11.259285714285713,26.378899999999994,3.3301,7.0,7,7,100.0,1.0,0,True
2005-10-16,51.61779999999999,7.373971428571427,21.046499999999995,1.3815,7.0,7,7,100.0,1.0,0,True
2005-10-23,84.95230000000001,12.136042857142858,28.528200000000002,0.4336,6.0,7,7,100.0,1.0,0,True
2005-10-30,87.78040000000001,12.540057142857142,31.3644,2.5099,7.0,7,7,100.0,1.0,0,True
2005-11-06,45.1915,6.455928571428571,14.978399999999999,2.9989,7.0,7,7,100.0,1.0,0,True
2005-11-13,76.6581,10.951157142857141,18.195,0.42349999999999993,6.0,7,7,100.0,1.0,0,True
2005-11-20,81.6418,11.663114285714286,23.616500000000002,2.9906,7.0,7,7,100.0,1.0,0,True
2005-11-27,42.161500000000004,6.023071428571429,29.769700000000004,0.052199999999999996,4.0,7,7,100.0,1.0,0,True
2005-12-04,41.118100000000005,5.874014285714286,13.4442,0.3919,6.0,7,7,100.0,1.0,0,True
2005-12-11,112.08439999999999,16.01205714285714,28.9394,5.122999999999999,7.0,7,7,100.0,1.0,0,True
2005-12-18,54.697100000000006,7.813871428571427,13.260599999999997,3.2875,7.0,7,7,100.0,1.0,0,True
2005-12-25,47.738099999999996,6.819728571428571,25.981899999999992,0.0,4.0,7,7,100.0,1.0,0,True
2006-01-01,86.40759999999999,12.343942857142855,35.31749999999999,0.4236,6.0,7,7,100.0,1.0,0,True
2006-01-08,87.76839999999999,12.538342857142855,29.124299999999998,3.6831,7.0,7,7,100.0,1.0,0,True
2006-01-15,81.12730000000002,11.589614285714287,37.604400000000005,0.0,5.0,7,7,100.0,1.0,0,True
2006-01-22,37.204699999999995,5.314957142857142,26.4054,0.1642,3.0,7,7,100.0,1.0,0,True
2006-01-29,38.8592,5.551314285714286,12.473000000000003,1.0676999999999999,7.0,7,7,100.0,1.0,0,True
2006-02-05,56.8064,8.1152,16.9214,2.6375,7.0,7,7,100.0,1.0,0,True
2006-02-12,14.127299999999998,2.0181857142857145,4.9615,0.3549,4.0,7,7,100.0,1.0,0,True
2006-02-19,107.18520000000001,15.312171428571428,27.1756,0.6435,6.0,7,7,100.0,1.0,0,True
2006-02-26,105.41250000000001,15.058928571428572,24.5611,7.665,7.0,7,7,100.0,1.0,0,True
2006-03-05,145.7748,20.824971428571427,37.1951,7.506600000000001,7.0,7,7,100.0,1.0,0,True
2006-03-12,127.7991,18.257014285714288,31.763700000000007,1.0180999999999998,7.0,7,7,100.0,1.0,0,True
2006-03-19,86.5356,12.362228571428572,17.1009,2.3954000000000004,7.0,7,7,100.0,1.0,0,True
2006-03-26,95.3043,13.614900000000002,38.6559,1.1126999999999998,7.0,7,7,100.0,1.0,0,True
2006-04-02,89.41839999999999,12.774057142857142,33.3069,2.0063999999999997,7.0,7,7,100.0,1.0,0,True
2006-04-09,73.63870000000001,10.519814285714288,25.227600000000002,0.9942,6.0,7,7,100.0,1.0,0,True
2006-04-16,44.6796,6.382799999999999,14.354000000000001,0.0,5.0,7,7,100.0,1.0,0,True
2006-04-23,68.43109999999999,9.77587142857143,24.011799999999997,0.7453,6.0,7,7,100.0,1.0,0,True
2006-04-30,110.3109,15.758700000000001,45.3414,0.030600000000000006,4.0,7,7,100.0,1.0,0,True
2006-05-07,47.007799999999996,6.715400000000001,26.9073,0.0213,3.0,7,7,100.0,1.0,0,True
2006-05-14,47.6276,6.803942857142857,28.027600000000003,0.0,3.0,7,7,100.0,1.0,0,True
2006-05-21,74.95979999999997,10.708542857142856,37.242599999999996,0.0,4.0,7,7,100.0,1.0,0,True
2006-05-28,74.3667,10.623814285714285,21.2202,4.0862,7.0,7,7,100.0,1.0,0,True
2006-06-04,73.5446,10.506371428571427,20.205999999999996,2.0553,7.0,7,7,100.0,1.0,0,True
2006-06-11,71.528,10.218285714285715,33.124900000000004,0.012,5.0,7,7,100.0,1.0,0,True
2006-06-18,31.981600000000004,4.5688,11.6773,0.2683,6.0,7,7,100.0,1.0,0,True
2006-06-25,34.834,4.976285714285715,16.343400000000003,0.0103,4.0,7,7,100.0,1.0,0,True
2006-07-02,10.810400000000003,1.5443428571428572,5.723700000000001,0.0,2.0,7,7,100.0,1.0,0,True
2006-07-09,83.6212,11.945885714285714,39.725500000000004,0.1631,6.0,7,7,100.0,1.0,0,True
2006-07-16,8.0488,1.1498285714285714,3.5637,0.057999999999999996,3.0,7,7,100.0,1.0,0,True
2006-07-23,71.50110000000001,10.214442857142858,17.2607,2.6467999999999994,7.0,7,7,100.0,1.0,0,True
2006-07-30,44.2912,6.327314285714286,23.1542,0.0070999999999999995,6.0,7,7,100.0,1.0,0,True
2006-08-06,43.807900000000004,6.258271428571429,23.244200000000006,1.9322000000000004,7.0,7,7,100.0,1.0,0,True
2006-08-13,59.165499999999994,8.452214285714286,12.7699,2.0268,7.0,7,7,100.0,1.0,0,True
2006-08-20,45.6244,6.517771428571429,20.7293,0.5332,6.0,7,7,100.0,1.0,0,True
2006-08-27,81.1659,11.595128571428571,26.530499999999996,5.729400000000001,7.0,7,7,100.0,1.0,0,True
2006-09-03,56.3527,8.050385714285714,15.4344,0.0,5.0,7,7,100.0,1.0,0,True
2006-09-10,122.9135,17.55907142857143,47.205299999999994,2.1625,7.0,7,7,100.0,1.0,0,True
2006-09-17,93.4466,13.349514285714287,25.872699999999995,1.9456,7.0,7,7,100.0,1.0,0,True
2006-09-24,80.76820000000001,11.538314285714284,40.21,0.5845,6.0,7,7,100.0,1.0,0,True
2006-10-01,49.015100000000004,7.002157142857143,18.0984,0.5323,6.0,7,7,100.0,1.0,0,True
2006-10-08,70.3197,10.045671428571428,18.406599999999997,3.5281999999999996,7.0,7,7,100.0,1.0,0,True
2006-10-15,62.449799999999996,8.9214,22.7325,0.23609999999999995,6.0,7,7,100.0,1.0,0,True
2006-10-22,53.2478,7.606828571428571,17.2519,0.2728,5.0,7,7,100.0,1.0,0,True
2006-10-29,88.8947,12.699242857142858,19.7787,2.0061,7.0,7,7,100.0,1.0,0,True
2006-11-05,89.4366,12.776657142857143,36.7104,2.4444000000000004,7.0,7,7,100.0,1.0,0,True
2006-11-12,56.2283,8.032614285714287,12.2378,2.3990000000000005,7.0,7,7,100.0,1.0,0,True
2006-11-19,69.15320000000001,9.879028571428572,31.974700000000002,0.10759999999999997,5.0,7,7,100.0,1.0,0,True
2006-11-26,101.5341,14.504871428571429,27.002700000000004,4.749699999999999,7.0,7,7,100.0,1.0,0,True
2006-12-03,140.8995,20.1285,65.2627,2.9515,7.0,7,7,100.0,1.0,0,True
2006-12-10,124.4385,17.776928571428574,40.5248,4.6768,7.0,7,7,100.0,1.0,0,True
2006-12-17,121.87190000000001,17.41027142857143,30.7863,6.0668999999999995,7.0,7,7,100.0,1.0,0,True
2006-12-24,68.8987,9.84267142857143,20.4165,3.9353999999999996,7.0,7,7,100.0,1.0,0,True
2006-12-31,57.813500000000005,8.25907142857143,24.863200000000003,1.3239999999999998,7.0,7,7,100.0,1.0,0,True
2007-01-07,76.5406,10.934371428571428,29.478399999999997,0.0687,5.0,7,7,100.0,1.0,0,True
2007-01-14,60.19800000000001,8.599714285714287,27.956500000000005,0.8719,6.0,7,7,100.0,1.0,0,True
2007-01-21,106.4992,15.21417142857143,29.340200000000003,4.951899999999999,7.0,7,7,100.0,1.0,0,True
2007-01-28,52.7941,7.542014285714286,12.547699999999999,3.0504,7.0,7,7,100.0,1.0,0,True
2007-02-04,4.257300000000001,0.6081857142857144,2.24,0.0,2.0,7,7,100.0,1.0,0,True
2007-02-11,41.75130000000001,5.964471428571429,21.006700000000002,0.5585,5.0,7,7,100.0,1.0,0,True
2007-02-18,35.113,5.0161428571428575,14.314400000000001,0.8941,6.0,7,7,100.0,1.0,0,True
2007-02-25,66.8968,9.556685714285715,20.921099999999992,3.3667000000000002,7.0,7,7,100.0,1.0,0,True
2007-03-04,99.53499999999998,14.219285714285714,26.461100000000002,0.9619,6.0,7,7,100.0,1.0,0,True
2007-03-11,118.51479999999998,16.930685714285712,35.649899999999995,3.9986,7.0,7,7,100.0,1.0,0,True
2007-03-18,154.9632,22.1376,61.577400000000004,4.2927,7.0,7,7,100.0,1.0,0,True
2007-03-25,79.4485,11.349785714285714,25.796599999999998,2.3877,7.0,7,7,100.0,1.0,0,True
2007-04-01,117.83369999999998,16.833385714285715,24.989000000000004,2.6546,7.0,7,7,100.0,1.0,0,True
2007-04-08,108.2848,15.469257142857144,28.542600000000004,4.3959,7.0,7,7,100.0,1.0,0,True
2007-04-15,93.4684,13.352628571428571,36.766000000000005,4.366500000000001,7.0,7,7,100.0,1.0,0,True
2007-04-22,68.6599,9.808557142857142,18.1578,2.4852,7.0,7,7,100.0,1.0,0,True
2007-04-29,38.4839,5.4977,19.2274,0.0155,5.0,7,7,100.0,1.0,0,True
2007-05-06,108.8926,15.556085714285715,30.7821,0.0,6.0,7,7,100.0,1.0,0,True
2007-05-13,53.863800000000005,7.694828571428571,26.949900000000003,0.2928,5.0,7,7,100.0,1.0,0,True
2007-05-20,95.73880000000001,13.67697142857143,35.859100000000005,1.9303,7.0,7,7,100.0,1.0,0,True
2007-05-27,58.883199999999995,8.411885714285713,22.112199999999998,0.0079,6.0,7,7,100.0,1.0,0,True
2007-06-03,69.3594,9.908485714285716,19.9262,2.2336,7.0,7,7,100.0,1.0,0,True
2007-06-10,97.97099999999999,13.995857142857142,31.072099999999995,1.3562999999999996,7.0,7,7,100.0,1.0,0,True
2007-06-17,50.31250000000001,7.1875,23.093000000000004,1.2294,7.0,7,7,100.0,1.0,0,True
2007-06-24,7.053700000000001,1.0076714285714286,3.1196,0.0,3.0,7,7,100.0,1.0,0,True
2007-07-01,6.8527000000000005,0.978957142857143,2.7752,0.024399999999999998,2.0,7,7,100.0,1.0,0,True
2007-07-08,37.8026,5.400371428571428,20.530499999999996,0.49870000000000003,5.0,7,7,100.0,1.0,0,True
2007-07-15,74.6866,10.669514285714286,29.1124,0.6731999999999999,6.0,7,7,100.0,1.0,0,True
2007-07-22,76.6391,10.948442857142856,29.019299999999998,0.0,6.0,7,7,100.0,1.0,0,True
2007-07-29,27.8382,3.9768857142857144,25.186,0.0387,2.0,7,7,100.0,1.0,0,True
2007-08-05,32.020700000000005,4.574385714285714,8.5513,2.2833,7.0,7,7,100.0,1.0,0,True
2007-08-12,39.095699999999994,5.5851,17.3718,0.4254,5.0,7,7,100.0,1.0,0,True
2007-08-19,8.8143,1.2591857142857141,4.223299999999999,0.17170000000000002,3.0,7,7,100.0,1.0,0,True
2007-08-26,98.36529999999999,14.052185714285713,37.69859999999999,0.7317,6.0,7,7,100.0,1.0,0,True
2007-09-02,53.3307,7.618671428571429,13.1917,2.2326,7.0,7,7,100.0,1.0,0,True
2007-09-09,54.7971,7.828157142857143,13.741700000000002,0.9078,6.0,7,7,100.0,1.0,0,True
2007-09-16,59.212199999999996,8.458885714285715,14.8859,1.6474000000000002,7.0,7,7,100.0,1.0,0,True
2007-09-23,66.5857,9.512242857142857,31.2102,1.2977,7.0,7,7,100.0,1.0,0,True
2007-09-30,33.3429,4.763271428571429,9.124900000000002,1.2947,7.0,7,7,100.0,1.0,0,True
2007-10-07,74.92710000000001,10.70387142857143,22.19430000000001,0.8561,6.0,7,7,100.0,1.0,0,True
2007-10-14,105.4694,15.067057142857143,21.658700000000003,2.9563,7.0,7,7,100.0,1.0,0,True
2007-10-21,38.153400000000005,5.450485714285714,13.5837,1.5328,7.0,7,7,100.0,1.0,0,True
2007-10-28,58.301700000000004,8.328814285714286,20.933899999999998,0.1334,5.0,7,7,100.0,1.0,0,True
2007-11-04,142.40540000000001,20.343628571428575,60.84290000000001,3.2387999999999995,7.0,7,7,100.0,1.0,0,True
2007-11-11,87.3653,12.480757142857144,19.765,5.3252999999999995,7.0,7,7,100.0,1.0,0,True
2007-11-18,60.9079,8.70112857142857,21.5198,1.5552999999999997,7.0,7,7,100.0,1.0,0,True
2007-11-25,89.5836,12.797657142857144,28.2287,2.7196000000000002,7.0,7,7,100.0,1.0,0,True
2007-12-02,24.758,3.536857142857143,10.405899999999999,0.0,4.0,7,7,100.0,1.0,0,True
2007-12-09,72.5202,10.360028571428572,19.0655,1.1188,7.0,7,7,100.0,1.0,0,True
2007-12-16,110.6123,15.801757142857143,44.056000000000004,0.7210999999999999,6.0,7,7,100.0,1.0,0,True
2007-12-23,92.82579999999999,13.260828571428572,19.6278,4.3215,7.0,7,7,100.0,1.0,0,True
2007-12-30,51.83019999999999,7.4043142857142845,17.107899999999997,0.16829999999999998,6.0,7,7,100.0,1.0,0,True
2008-01-06,53.928799999999995,7.704114285714285,22.538299999999996,0.6165,6.0,7,7,100.0,1.0,0,True
2008-01-13,110.98720000000002,15.855314285714286,43.1915,1.8172,7.0,7,7,100.0,1.0,0,True
2008-01-20,102.90440000000001,14.700628571428572,23.794500000000003,3.7407999999999997,7.0,7,7,100.0,1.0,0,True
2008-01-27,31.9036,4.557657142857143,9.579500000000001,0.025,5.0,7,7,100.0,1.0,0,True
2008-02-03,28.974300000000003,4.1391857142857145,14.434200000000002,0.33599999999999997,5.0,7,7,100.0,1.0,0,True
2008-02-10,67.1719,9.595985714285716,14.385700000000002,5.9084,7.0,7,7,100.0,1.0,0,True
2008-02-17,157.42289999999997,22.48898571428571,45.40359999999999,9.384400000000001,7.0,7,7,100.0,1.0,0,True
2008-02-24,125.91849999999998,17.98835714285714,45.43119999999999,5.1575999999999995,7.0,7,7,100.0,1.0,0,True
2008-03-02,84.6488,12.092685714285713,24.4854,1.4281,7.0,7,7,100.0,1.0,0,True
2008-03-09,84.87549999999999,12.125071428571431,31.707000000000004,1.3335,7.0,7,7,100.0,1.0,0,True
2008-03-16,44.512499999999996,6.358928571428572,12.004199999999999,0.8464,6.0,7,7,100.0,1.0,0,True
2008-03-23,85.4427,12.206100000000001,50.2747,0.43079999999999996,6.0,7,7,100.0,1.0,0,True
2008-03-30,50.4542,7.207742857142857,19.218200000000003,1.2592,7.0,7,7,100.0,1.0,0,True
2008-04-06,55.9604,7.994342857142857,23.2317,0.47989999999999994,6.0,7,7,100.0,1.0,0,True
2008-04-13,69.00559999999999,9.857942857142858,18.366,3.2683000000000004,7.0,7,7,100.0,1.0,0,True
2008-04-20,49.654500000000006,7.093500000000001,21.498800000000006,1.4598,7.0,7,7,100.0,1.0,0,True
2008-04-27,82.5437,11.791957142857143,26.7561,5.598199999999999,7.0,7,7,100.0,1.0,0,True
2008-05-04,28.815899999999996,4.116557142857142,15.491399999999997,0.0,2.0,7,7,100.0,1.0,0,True
2008-05-11,33.33560000000001,4.7622285714285715,12.667900000000001,0.4668999999999999,5.0,7,7,100.0,1.0,0,True
2008-05-18,94.23069999999998,13.46152857142857,33.363299999999995,3.2103,7.0,7,7,100.0,1.0,0,True
2008-05-25,104.5033,14.929042857142857,20.8779,7.205900000000001,7.0,7,7,100.0,1.0,0,True
2008-06-01,6.0174,0.8596285714285715,4.463,0.0,1.0,7,7,100.0,1.0,0,True
2008-06-08,94.16770000000001,13.452528571428571,25.5171,1.9157000000000002,7.0,7,7,100.0,1.0,0,True
2008-06-15,113.34760000000001,16.19251428571429,33.4469,2.4292000000000002,7.0,7,7,100.0,1.0,0,True
2008-06-22,85.9903,12.284328571428572,42.82,0.0,4.0,7,7,100.0,1.0,0,True
2008-06-29,7.622600000000001,1.0889428571428572,3.5582000000000007,0.1452,3.0,7,7,100.0,1.0,0,True
2008-07-06,58.782700000000006,8.397528571428571,35.284600000000005,0.2964,6.0,7,7,100.0,1.0,0,True
2008-07-13,56.3197,8.045671428571428,23.4669,0.19440000000000002,6.0,7,7,100.0,1.0,0,True
2008-07-20,67.6831,9.669014285714285,15.0351,3.6530999999999993,7.0,7,7,100.0,1.0,0,True
2008-07-27,57.1145,8.159214285714286,14.9591,1.3847999999999998,7.0,7,7,100.0,1.0,0,True
2008-08-03,40.3329,5.761842857142858,12.566400000000002,0.5668,6.0,7,7,100.0,1.0,0,True
2008-08-10,25.5357,3.6479571428571425,6.0760000000000005,0.5743,6.0,7,7,100.0,1.0,0,True
2008-08-17,51.176199999999994,7.310885714285713,14.8605,1.8388999999999995,7.0,7,7,100.0,1.0,0,True
2008-08-24,53.7148,7.673542857142857,20.8578,2.9376000000000007,7.0,7,7,100.0,1.0,0,True
2008-08-31,62.8258,8.975114285714287,27.621600000000004,1.8157999999999999,7.0,7,7,100.0,1.0,0,True
2008-09-07,48.241800000000005,6.891685714285715,13.108799999999999,0.2122,5.0,7,7,100.0,1.0,0,True
2008-09-14,63.388400000000004,9.055485714285714,22.453000000000003,0.7083999999999999,6.0,7,7,100.0,1.0,0,True
2008-09-21,58.653600000000004,8.379085714285713,24.0875,0.0232,6.0,7,7,100.0,1.0,0,True
2008-09-28,36.1906,5.170085714285714,17.087500000000002,0.058100000000000006,5.0,7,7,100.0,1.0,0,True
2008-10-05,77.89789999999999,11.128271428571429,34.733900000000006,2.5888999999999993,7.0,7,7,100.0,1.0,0,True
2008-10-12,80.3671,11.481014285714284,30.4197,4.3323,7.0,7,7,100.0,1.0,0,True
2008-10-19,68.9212,9.845885714285714,16.6109,0.8933,6.0,7,7,100.0,1.0,0,True
2008-10-26,40.803399999999996,5.829057142857143,9.9314,1.4717999999999996,7.0,7,7,100.0,1.0,0,True
2008-11-02,42.53829999999999,6.0769,17.1415,0.049,5.0,7,7,100.0,1.0,0,True
2008-11-09,85.81620000000001,12.259457142857144,26.9681,1.8629999999999998,7.0,7,7,100.0,1.0,0,True
2008-11-16,54.081,7.725857142857143,14.740500000000003,0.8844999999999998,6.0,7,7,100.0,1.0,0,True
2008-11-23,89.7993,12.82847142857143,31.7677,1.4474,7.0,7,7,100.0,1.0,0,True
2008-11-30,81.35199999999999,11.621714285714285,25.267099999999992,1.3773,7.0,7,7,100.0,1.0,0,True
2008-12-07,74.5852,10.655028571428572,35.3752,2.2563999999999997,7.0,7,7,100.0,1.0,0,True
2008-12-14,22.739199999999997,3.2484571428571423,14.407199999999998,0.0040999999999999995,3.0,7,7,100.0,1.0,0,True
2008-12-21,10.056499999999998,1.436642857142857,5.3559,0.08109999999999999,3.0,7,7,100.0,1.0,0,True
2008-12-28,27.930100000000003,3.990014285714286,15.763000000000002,0.1267,6.0,7,7,100.0,1.0,0,True
2009-01-04,93.66230000000003,13.380328571428574,25.284700000000008,1.8745000000000003,7.0,7,7,100.0,1.0,0,True
2009-01-11,32.055600000000005,4.579371428571428,9.9794,0.5529,6.0,7,7,100.0,1.0,0,True
2009-01-18,157.5585,22.50835714285714,50.0625,5.393799999999999,7.0,7,7,100.0,1.0,0,True
2009-01-25,102.52170000000001,14.645957142857144,34.098099999999995,3.9898,7.0,7,7,100.0,1.0,0,True
2009-02-01,90.7072,12.958171428571427,28.284999999999997,4.0355,7.0,7,7,100.0,1.0,0,True
2009-02-08,89.5387,12.791242857142858,29.922200000000007,2.1507,7.0,7,7,100.0,1.0,0,True
2009-02-15,94.1072,13.443885714285715,26.981800000000003,1.5983,7.0,7,7,100.0,1.0,0,True
2009-02-22,98.1711,14.024442857142857,35.2425,1.8258,7.0,7,7,100.0,1.0,0,True
2009-03-01,109.87650000000001,15.696642857142857,22.3272,3.3216999999999994,7.0,7,7,100.0,1.0,0,True
2009-03-08,74.503,10.643285714285714,23.668000000000003,2.1414,7.0,7,7,100.0,1.0,0,True
2009-03-15,73.1183,10.445471428571429,16.069200000000002,2.6927999999999996,7.0,7,7,100.0,1.0,0,True
2009-03-22,118.0617,16.865957142857145,34.177899999999994,3.7203999999999997,7.0,7,7,100.0,1.0,0,True
2009-03-29,67.39560000000002,9.627942857142857,14.858400000000001,5.1871,7.0,7,7,100.0,1.0,0,True
2009-04-05,128.7148,18.38782857142857,35.890899999999995,6.084099999999999,7.0,7,7,100.0,1.0,0,True
2009-04-12,67.19460000000001,9.599228571428572,17.7198,0.9276000000000002,6.0,7,7,100.0,1.0,0,True
2009-04-19,71.64189999999999,10.234557142857142,21.2316,3.0532,7.0,7,7,100.0,1.0,0,True
2009-04-26,72.1409,10.305842857142858,22.217,0.3997,6.0,7,7,100.0,1.0,0,True
2009-05-03,61.6424,8.806057142857144,15.9273,2.8283,7.0,7,7,100.0,1.0,0,True
2009-05-10,55.8019,7.9717,18.7283,4.2354,7.0,7,7,100.0,1.0,0,True
2009-05-17,85.44989999999999,12.20712857142857,44.152399999999986,0.6073999999999999,6.0,7,7,100.0,1.0,0,True
2009-05-24,39.1189,5.588414285714285,17.679899999999996,1.2783000000000002,7.0,7,7,100.0,1.0,0,True
2009-05-31,88.26180000000001,12.608828571428571,28.812499999999996,0.0,4.0,7,7,100.0,1.0,0,True
2009-06-07,46.184,6.597714285714285,23.007599999999996,0.9998999999999999,6.0,7,7,100.0,1.0,0,True
2009-06-14,85.6232,12.231885714285713,26.295299999999997,0.16689999999999997,5.0,7,7,100.0,1.0,0,True
2009-06-21,90.0613,12.8659,27.156100000000006,2.7003000000000004,7.0,7,7,100.0,1.0,0,True
2009-06-28,54.5105,7.787214285714285,15.150400000000001,0.3084,6.0,7,7,100.0,1.0,0,True
2009-07-05,68.07459999999999,9.724942857142858,19.060200000000002,1.175,7.0,7,7,100.0,1.0,0,True
2009-07-12,34.40879999999999,4.915542857142857,9.947199999999999,2.7584999999999997,7.0,7,7,100.0,1.0,0,True
2009-07-19,67.83370000000001,9.690528571428572,27.569200000000002,0.4226,6.0,7,7,100.0,1.0,0,True
2009-07-26,15.607199999999999,2.2296,4.416200000000001,0.024,4.0,7,7,100.0,1.0,0,True
2009-08-02,39.8828,5.6975428571428575,14.600500000000002,0.6800999999999999,6.0,7,7,100.0,1.0,0,True
2009-08-09,31.6206,4.517228571428571,13.089099999999998,0.08879999999999999,4.0,7,7,100.0,1.0,0,True
2009-08-16,84.85149999999999,12.121642857142858,24.901000000000003,0.7525999999999999,6.0,7,7,100.0,1.0,0,True
2009-08-23,90.8255,12.975071428571429,27.7684,1.8847999999999998,7.0,7,7,100.0,1.0,0,True
2009-08-30,27.714000000000002,3.9591428571428575,6.5214000000000025,1.7309999999999999,7.0,7,7,100.0,1.0,0,True
2009-09-06,29.424,4.203428571428572,13.2426,0.025,5.0,7,7,100.0,1.0,0,True
2009-09-13,47.1221,6.7317285714285715,16.3108,0.005600000000000001,5.0,7,7,100.0,1.0,0,True
2009-09-20,60.5655,8.652214285714285,16.334399999999995,2.3153,7.0,7,7,100.0,1.0,0,True
2009-09-27,26.701900000000002,3.8145571428571428,5.6868,1.4088,7.0,7,7,100.0,1.0,0,True
