date,year,month,day_of_year,ndvi_mean,ndvi_median,ndvi_std,ndvi_min,ndvi_max,valid_pixel_count,modis_image_id,days_since_previous,valid_pixel_fraction_of_max,low_valid_pixel_coverage
2008-01-01,2008,1,1,0.833040478697599,0.8556457175756494,0.1133415065268711,-0.2,0.9994,889614,2008_01_01,13.0,0.7257782658284234,False
2008-01-17,2008,1,17,0.8441047957254137,0.863390887969964,0.0892655446716006,-0.2,0.9988,958354,2008_01_17,16.0,0.7818587659026643,False
2008-02-02,2008,2,33,0.8405543299458363,0.8554827456839285,0.0887535676659933,-0.1997,0.9992,890201,2008_02_02,16.0,0.7262571609919901,False
2008-02-18,2008,2,49,0.8225115178985135,0.8476367051622025,0.1064228127751648,-0.1993,0.9991,639339,2008_02_18,16.0,0.521595153287244,False
2008-03-05,2008,3,65,0.8190741101259914,0.8477934062447042,0.108135743340403,-0.2,0.9994,488308,2008_03_05,16.0,0.39837877262514504,False
2008-03-21,2008,3,81,0.8114120833222634,0.8321639785702046,0.0869840319307419,-0.1997,0.9994,520587,2008_03_21,16.0,0.42471311161112735,False
2008-04-06,2008,4,97,0.8135643931105252,0.8397876383178652,0.1182875329124047,-0.2,0.9995,682421,2008_04_06,16.0,0.5567429581199245,False
2008-04-22,2008,4,113,0.8135145771237746,0.8243925306182189,0.0881196595500257,-0.2,0.9987,999547,2008_04_22,16.0,0.8154654583605958,False
2008-05-08,2008,5,129,0.80790640979184,0.8477733316509481,0.124919963683494,-0.2,0.9993,214008,2008_05_08,16.0,0.1745952234490568,True
2008-05-24,2008,5,145,0.8087194105579256,0.8401189015640316,0.1097039086294762,-0.2,0.9995,277478,2008_05_24,16.0,0.2263762729066081,False
2008-06-09,2008,6,161,0.7977083625916328,0.8477281500838004,0.1450256199298191,-0.2,0.9995,335013,2008_06_09,16.0,0.27331534145143577,False
2008-06-25,2008,6,177,0.8138935597000959,0.839898820316377,0.1110936016457416,-0.2,0.9993,668652,2008_06_25,16.0,0.545509725569412,False
2008-07-11,2008,7,193,0.8196751081606447,0.8321503150852311,0.09165721660388,-0.2,0.9992,1108610,2008_07_11,16.0,0.9044428744152503,False
2008-07-27,2008,7,209,0.8190989022047788,0.8400070955209611,0.0902919598089241,-0.2,0.9993,1115473,2008_07_27,16.0,0.9100419502373264,False
2008-08-12,2008,8,225,0.8310476499615311,0.8476932361441744,0.0853965444002556,-0.2,0.999,1198467,2008_08_12,16.0,0.9777513628524204,False
2008-08-28,2008,8,241,0.8209035553639227,0.8400249825490749,0.0954751201948732,-0.1997,0.9993,1113558,2008_08_28,16.0,0.9084796261517551,False
2008-09-13,2008,9,257,0.8164548355628846,0.8320238791653614,0.0932420573151036,-0.2,0.9988,1111455,2008_09_13,16.0,0.9067639250802374,False
2008-09-29,2008,9,273,0.8144495900594544,0.8243711019708095,0.0805290073016037,-0.2,0.9992,1167319,2008_09_29,16.0,0.9523397332872114,False
2008-10-15,2008,10,289,0.8343413008866946,0.8633044231390609,0.1121829724293778,-0.2,0.9995,812246,2008_10_15,16.0,0.6626587411012794,False
2008-10-31,2008,10,305,0.8381547607034661,0.8554014526621476,0.1028859873143287,-0.1998,0.9993,1048956,2008_10_31,16.0,0.8557750514383987,False
2008-11-16,2008,11,321,0.8085419817068165,0.8398100664729681,0.1278207309710271,-0.2,0.9993,349405,2008_11_16,16.0,0.28505683922665365,False
2008-12-02,2008,12,337,0.8387454683744091,0.8554647722452424,0.1037962112483931,-0.2,0.9992,1088166,2008_12_02,16.0,0.8877639430286081,False
2008-12-18,2008,12,353,0.8286148128624532,0.8476491246896151,0.0946047409178387,-0.2,0.999,1138683,2008_12_18,16.0,0.928977481321457,False
2009-01-01,2009,1,1,0.8339313468477183,0.8632013963706315,0.1104960031687106,-0.1989,0.9993,496523,2009_01_01,14.0,0.40508085740998484,False
2009-01-17,2009,1,17,0.8267439145224124,0.847482589763751,0.1090662758853307,-0.2,0.9991,586995,2009_01_17,16.0,0.4788910843916073,False
2009-02-02,2009,2,33,0.8271955786783024,0.8475786450605786,0.1143299698056727,-0.2,0.9992,386490,2009_02_02,16.0,0.3153120813746494,False
2009-02-18,2009,2,49,0.8021116924243588,0.8241178640210546,0.1212963724465196,-0.2,0.9991,584364,2009_02_18,16.0,0.476744622423389,False
2009-03-06,2009,3,65,0.8191632362703973,0.8477310049933422,0.1066138415743238,-0.1994,0.9992,163734,2009_03_06,16.0,0.133579933068894,True
2009-03-22,2009,3,81,0.8276574673174951,0.8554046558310096,0.1176062794571954,-0.2,0.9993,466692,2009_03_22,16.0,0.3807436825814326,False
2009-04-07,2009,4,97,0.8185277497821946,0.8556415160364423,0.1129779245200269,-0.199,0.9993,85203,2009_04_07,16.0,0.06951159219996443,True
2009-04-23,2009,4,113,0.826390065374509,0.8476829748810063,0.1033427883771656,-0.2,0.9994,775103,2009_04_23,16.0,0.6323561805214492,False
2009-05-09,2009,5,129,0.8212704547958429,0.8480266334147858,0.095809573011324,-0.2,0.9995,946424,2009_05_09,16.0,0.7721258539753194,False
2009-05-25,2009,5,145,0.8252609987872185,0.8556128424004984,0.1122620077165893,-0.2,0.9993,397990,2009_05_25,16.0,0.3246941842383935,False
2009-06-10,2009,6,161,0.8052528994013384,0.8399515381114896,0.1185591543641689,-0.2,0.9994,674332,2009_06_10,16.0,0.55014366854907,False
2009-06-26,2009,6,177,0.8046720729474188,0.847672104404302,0.1342484515717987,-0.2,0.9995,629243,2009_06_26,16.0,0.5133584828079084,False
2009-07-12,2009,7,193,0.8102459615769471,0.840025266552628,0.1091035261261531,-0.2,0.9993,693307,2009_07_12,16.0,0.5656241382742478,False
2009-07-28,2009,7,209,0.8153295767215161,0.8399352760623735,0.1028417301408424,-0.2,0.9995,971663,2009_07_28,16.0,0.792716714338627,False
2009-08-13,2009,8,225,0.8223571733681335,0.8398085049520119,0.0912009462974884,-0.2,0.9992,1155863,2009_08_13,16.0,0.9429935271648591,False
2009-08-29,2009,8,241,0.8445495400746278,0.863442885958685,0.0908033282193495,-0.2,0.9983,1219994,2009_08_29,16.0,0.9953138435783178,False
2009-09-14,2009,9,257,0.8252734866433825,0.8399731348413328,0.0824528762793458,-0.2,0.9973,1206351,2009_09_14,16.0,0.9841834062417907,False
2009-09-30,2009,9,273,0.8427639876421547,0.8635356061379681,0.0966818249131417,-0.2,0.9994,880179,2009_09_30,16.0,0.718080862304995,False
2009-10-16,2009,10,289,0.8390834716116526,0.8633057683173923,0.1067135196827008,-0.2,0.9994,865597,2009_10_16,16.0,0.7061843558737675,False
2009-11-01,2009,11,305,0.8344386815917991,0.8475777870487162,0.0933161216200243,-0.2,0.9993,1116535,2009_11_01,16.0,0.9109083670409174,False
2009-11-17,2009,11,321,0.8414207845893016,0.8632412719154698,0.1206625208068112,-0.199,0.9994,663496,2009_11_17,16.0,0.5413032801463282,False
2009-12-03,2009,12,337,0.8163767490548727,0.8399170206509574,0.1019349408515832,-0.2,0.9995,433801,2009_12_03,16.0,0.35391005255609276,False
2009-12-19,2009,12,353,0.8202857290757387,0.8319886833013374,0.0903729004041371,-0.2,0.9988,1159741,2009_12_19,16.0,0.9461573354175199,False
2010-01-01,2010,1,1,0.8381397846052383,0.8475733799623529,0.0927612417312403,-0.2,0.9973,1208481,2010_01_01,13.0,0.9859211348591624,False
2010-01-17,2010,1,17,0.8247234555430635,0.8476669304748139,0.1040538974166033,-0.199,0.9993,449120,2010_01_17,16.0,0.36640782940563155,False
2010-02-02,2010,2,33,0.8463700328899192,0.8791160695079002,0.106653880866607,-0.2,0.9986,1188107,2010_02_02,16.0,0.9692993119247343,False
2010-02-18,2010,2,49,0.8064521965532037,0.8242912897463666,0.0966162067270174,-0.2,0.9992,643698,2010_02_18,16.0,0.5251513781901189,False
2010-03-06,2010,3,65,0.8179394592363701,0.8320194716967175,0.1055155299167685,-0.2,0.9994,509850,2010_03_06,16.0,0.41595349087651684,False
2010-03-22,2010,3,81,0.809888617651593,0.8321083250606326,0.1227706129176019,-0.2,0.9994,613001,2010_03_22,16.0,0.5001076902241751,False
2010-04-07,2010,4,97,0.8347940620965323,0.863339834031875,0.1112913119515185,-0.2,0.9995,849726,2010_04_07,16.0,0.6932362380867689,False
2010-04-23,2010,4,113,0.8214885094964571,0.8555124762921854,0.1268619373068492,-0.1986,0.9993,259846,2010_04_23,16.0,0.21199146962890927,False
2010-05-09,2010,5,129,0.8282768876929885,0.8556120417277525,0.111482038873934,-0.2,0.9995,918861,2010_05_09,16.0,0.7496389929985038,False
2010-05-25,2010,5,145,0.803843582132108,0.8400051146683196,0.1297587301759947,-0.2,0.9993,292975,2010_05_25,16.0,0.23901926839177703,False
2010-06-10,2010,6,161,0.8126264338297675,0.8479276716072247,0.1100660020975054,-0.2,0.9994,709866,2010_06_10,16.0,0.5791335505630077,False
2010-06-26,2010,6,177,0.8090885753312178,0.8398846442746207,0.1166825966409789,-0.2,0.9993,661593,2010_06_26,16.0,0.5397507460811364,False
2010-07-12,2010,7,193,0.8383677408322623,0.8554541960411851,0.0843054601294937,-0.2,0.9992,1215994,2010_07_12,16.0,0.992050503451798,False
2010-07-28,2010,7,209,0.8289775349698777,0.8395945456557163,0.0929499366471769,-0.2,0.9993,1196294,2010_07_28,16.0,0.9759785533286885,False
2010-08-13,2010,8,225,0.8270346103584058,0.8398643739815109,0.0868076759519348,-0.2,0.9991,1215051,2010_08_13,16.0,0.991281171016971,False
2010-08-29,2010,8,241,0.816202918205994,0.8242331764167886,0.0848878098723172,-0.2,0.9994,1150722,2010_08_29,16.0,0.9387993192672496,False
2010-09-14,2010,9,257,0.828422108121125,0.8478340608569827,0.0905606125971874,-0.2,0.9988,1212966,2010_09_14,16.0,0.9895801549760226,False
2010-09-30,2010,9,273,0.803855370542682,0.8085737555118185,0.0878354794856624,-0.1997,0.9993,1058883,2010_09_30,16.0,0.863873845797389,False
2010-10-16,2010,10,289,0.8308486618860734,0.8554030507070691,0.0996143579201765,-0.2,0.9995,777615,2010_10_16,16.0,0.6344055581209035,False
2010-11-01,2010,11,305,0.8265759332659872,0.8401122977343704,0.0834143951361843,-0.1997,0.9992,1004545,2010_11_01,16.0,0.8195430018486822,False
2010-11-17,2010,11,321,0.8107668251006044,0.8242550806276606,0.1007790630519199,-0.2,0.9994,750763,2010_11_17,16.0,0.6124987558515768,False
2010-12-03,2010,12,337,0.8274183667212107,0.847725638298676,0.0972342174407541,-0.2,0.9994,574541,2010_12_03,16.0,0.46873067490768827,False
2010-12-19,2010,12,353,0.855284189475672,0.8712820316641532,0.095156338303832,-0.1997,0.9993,1220480,2010_12_19,16.0,0.9957103394036898,False
2011-01-01,2011,1,1,0.8505984997637157,0.8712422339863557,0.0934616917213017,-0.2,0.9992,1210172,2011_01_01,13.0,0.9873007118976486,False
2011-01-17,2011,1,17,0.799523183161791,0.8086534961683522,0.08280276002684,-0.1991,0.9991,822020,2011_01_17,16.0,0.6706327127004302,False
2011-02-02,2011,2,33,0.800289213205927,0.8085306611835721,0.1011862747217533,-0.1987,0.9994,189439,2011_02_02,16.0,0.1545509725569412,True
2011-02-18,2011,2,49,0.8223234378551855,0.8555079515816092,0.1288195690620131,-0.199,0.9994,239748,2011_02_18,16.0,0.19559481716321106,False
2011-03-06,2011,3,65,0.8371300599997612,0.8554238949760937,0.1003576045820975,-0.2,0.9993,930105,2011_03_06,16.0,0.7588122420941507,False
2011-03-22,2011,3,81,0.8151426821466757,0.8476658404745314,0.1295787001546768,-0.2,0.9994,397387,2011_03_22,16.0,0.32420223571432066,False
2011-04-07,2011,4,97,0.806951907483053,0.8475973927869429,0.1468128378108432,-0.2,0.9995,325805,2011_04_07,16.0,0.26580313248018744,False
2011-04-23,2011,4,113,0.8045094900687484,0.8320671918618091,0.126334501812446,-0.2,0.9993,294202,2011_04_23,16.0,0.24002029797558697,False
2011-05-09,2011,5,129,0.8206469658441149,0.8555270680801487,0.133272576374858,-0.2,0.9995,511742,2011_05_09,16.0,0.4174970507563607,False
2011-05-25,2011,5,145,0.8089660110919387,0.8242187513414554,0.0952219346741104,-0.2,0.9993,1081923,2011_05_25,16.0,0.8826706849261424,False
2011-06-10,2011,6,161,0.825835362696758,0.8555108861452213,0.1037681109294092,-0.2,0.9992,728721,2011_06_10,16.0,0.5945161200843899,False
2011-06-26,2011,6,177,0.8138641759221459,0.8478295813853578,0.1173698671582007,-0.2,0.9994,439100,2011_06_26,16.0,0.35823316238869973,False
2011-07-12,2011,7,193,0.8327060930990522,0.8556183166307132,0.0936344727046871,-0.2,0.9994,1047327,2011_07_12,16.0,0.8544460561718736,False
2011-07-28,2011,7,209,0.8373751175329154,0.8476122812090836,0.0798167939471736,-0.2,0.9993,1218573,2011_07_28,16.0,0.9941545419983716,False
2011-08-13,2011,8,225,0.8330683525968529,0.8396503571402242,0.0865746276706711,-0.2,0.9992,1156888,2011_08_13,16.0,0.9438297580722798,False
2011-08-29,2011,8,241,0.8415231403866946,0.8554565204915966,0.0847089289588727,-0.2,0.9991,1207745,2011_08_29,16.0,0.9853206802758828,False
2011-09-14,2011,9,257,0.8298290703076825,0.8474662975119921,0.1050039331220004,-0.2,0.9992,1018887,2011_09_14,16.0,0.8312437078723186,False
2011-09-30,2011,9,273,0.8395162514251505,0.8711544130707807,0.1110728258363934,-0.2,0.9994,395771,2011_09_30,16.0,0.3228838463032067,False
2011-10-16,2011,10,289,0.8541652730814275,0.8708620774067921,0.0903475599452134,-0.2,0.9995,1030841,2011_10_16,16.0,0.8409961998404226,False
2011-11-01,2011,11,305,0.8350505144453356,0.8475420447683961,0.1070537764739194,-0.2,0.9995,719471,2011_11_01,16.0,0.5869696460418132,False
2011-11-17,2011,11,321,0.8346857600211394,0.8631372409780608,0.1220927567557855,-0.2,0.9996,684641,2011_11_17,16.0,0.5585541118901429,False
2011-12-03,2011,12,337,0.8345311698225412,0.8710735265105771,0.1287267149018933,-0.199,0.9995,347201,2011_12_03,16.0,0.2832587388169413,False
2011-12-19,2011,12,353,0.8411210584347989,0.8631968472913614,0.1028087291525623,-0.1933,0.9996,98297,2011_12_19,16.0,0.08019413610412665,True
2012-01-01,2012,1,1,0.8070674634942767,0.8242859894692532,0.1078084164669197,-0.1993,0.9996,554091,2012_01_01,13.0,0.4520468485108563,False
2012-01-17,2012,1,17,0.8364593290775882,0.8476483642306658,0.0881447794292389,-0.2,0.9993,1091624,2012_01_17,16.0,0.8905851005679843,False
2012-02-02,2012,2,33,0.8133468495107247,0.8321228145938655,0.0924349566649261,-0.2,0.9991,1158894,2012_02_02,16.0,0.9454663231457293,False
2012-02-18,2012,2,49,0.8175848052941385,0.8320724987886567,0.1021229738731824,-0.1993,0.9991,445049,2012_02_18,16.0,0.36308656499186615,False
2012-03-05,2012,3,65,0.8106181723599788,0.8399858066591235,0.1185620751078523,-0.199,0.9994,271645,2012_03_05,16.0,0.22161750716711076,False
2012-03-21,2012,3,81,0.8251906644426118,0.8554784496870952,0.1061811044974821,-0.2,0.9994,855761,2012_03_21,16.0,0.6981598025026555,False
2012-04-06,2012,4,97,0.8007135565344774,0.8322412460309044,0.1279186329571055,-0.2,0.9995,343753,2012_04_06,16.0,0.28044573962788133,False
2012-04-22,2012,4,113,0.8096457056652039,0.8555162828316579,0.1407471917874583,-0.1994,0.9994,276885,2012_04_22,16.0,0.22589248273285156,False
2012-05-08,2012,5,129,0.8166352403027455,0.8399970647031422,0.0995896718155222,-0.2,0.9992,700603,2012_05_08,16.0,0.5715764706650198,False
2012-05-24,2012,5,145,0.8234288513371012,0.8476771989744514,0.101647068154829,-0.2,0.9993,906127,2012_05_24,16.0,0.7392501497057283,False
2012-06-09,2012,6,161,0.845107435764293,0.8631635333348955,0.0845599719407636,-0.2,0.9991,1188893,2012_06_09,16.0,0.9699405582595955,False
2012-06-25,2012,6,177,0.8137671190731188,0.8398674605423422,0.1008734875647039,-0.2,0.9994,855639,2012_06_25,16.0,0.6980602706287967,False
2012-07-11,2012,7,193,0.8288690514234651,0.8555488889836554,0.1005562974780783,-0.2,0.9994,1033318,2012_07_11,16.0,0.84301702321377,False
2012-07-27,2012,7,209,0.8500460246198144,0.8633200155019802,0.0759742538581792,-0.2,0.9988,1220437,2012_07_27,16.0,0.9956752584973297,False
2012-08-12,2012,8,225,0.8510387216865267,0.8633733638940166,0.0824554204627971,-0.2,0.9965,1221936,2012_08_12,16.0,0.996898195209743,False
2012-08-28,2012,8,241,0.8436855159016643,0.8555033104413501,0.0920175552111162,-0.2,0.998,1223554,2012_08_28,16.0,0.9982182162909202,False
2012-09-13,2012,9,257,0.8413218909275617,0.8555490623131751,0.0902799482264582,-0.2,0.998,1223078,2012_09_13,16.0,0.9978298788158644,False
2012-09-29,2012,9,273,0.8424131330352163,0.8633679713342097,0.0985651247410662,-0.2,0.9993,1055568,2012_09_29,16.0,0.8611693526675358,False
2012-10-15,2012,10,289,0.829564269858689,0.8475874607226209,0.1056464137108128,-0.2,0.9995,938049,2012_10_15,16.0,0.7652932355854187,False
2012-10-31,2012,10,305,0.8471435341954423,0.8632582318979599,0.0945610959770938,-0.2,0.9993,1154011,2012_10_31,16.0,0.9414826006862804,False
2012-11-16,2012,11,321,0.8414248742573219,0.8631740511727051,0.1034662586443343,-0.2,0.9993,487489,2012_11_16,16.0,0.3977106037342401,False
2012-12-02,2012,12,337,0.8299441998631454,0.8555508089350001,0.1177319559799194,-0.2,0.9995,837518,2012_12_02,16.0,0.6832765240206309,False
2012-12-18,2012,12,353,0.8366432399991567,0.8633127002775745,0.1167700522333519,-0.1995,0.9995,533973,2012_12_18,16.0,0.4356338793445255,False
2013-01-01,2013,1,1,0.8571219031836134,0.8790622113334781,0.0973836328411904,-0.2,0.9993,618101,2013_01_01,14.0,0.5042684488854877,False
2013-01-17,2013,1,17,0.8192319377287849,0.83986209247499,0.1049609597109517,-0.2,0.9994,965000,2013_01_17,16.0,0.7872808055228768,False
2013-02-02,2013,2,33,0.8006033655606458,0.8398857031536646,0.1424473551594228,-0.2,0.9995,236399,2013_02_02,16.0,0.19286258564228245,False
2013-02-18,2013,2,49,0.8091168619131751,0.85556800023633,0.1525794945606548,-0.1998,0.9992,99023,2013_02_18,16.0,0.08078643233708999,True
2013-03-06,2013,3,65,0.8140470200897972,0.8399892411454025,0.11567367146017,-0.2,0.9995,450266,2013_03_06,16.0,0.36734277635187945,False
2013-03-22,2013,3,81,0.8318645386658883,0.8474151118995545,0.1192304760728963,-0.2,0.9995,810889,2013_03_22,16.0,0.6615516529633576,False
2013-04-07,2013,4,97,0.8333281504003173,0.8634620629221457,0.0990415670225444,-0.2,0.9992,856763,2013_04_07,16.0,0.6989772692043488,False
2013-04-23,2013,4,113,0.8427393060108341,0.8554282920100496,0.0870126932639281,-0.2,0.9991,1219992,2013_04_23,16.0,0.9953122119082545,False
2013-05-09,2013,5,129,0.8162261202367824,0.8556204549449392,0.1278193292443071,-0.2,0.9994,296000,2013_05_09,16.0,0.24148716936245757,False
2013-05-25,2013,5,145,0.8287561507775465,0.8634323756417992,0.1206115451588743,-0.2,0.9993,782634,2013_05_25,16.0,0.6385002341446541,False
2013-06-10,2013,6,161,0.8387586519850593,0.8711339228475937,0.1121484225927644,-0.2,0.9994,801688,2013_06_10,16.0,0.6540451548373306,False
2013-06-26,2013,6,177,0.8405480552956934,0.8554764454007651,0.0834069785788624,-0.2,0.9993,1129031,2013_06_26,16.0,0.921103041596165,False
2013-07-12,2013,7,193,0.8367676925840359,0.8554490027832528,0.09678372168824,-0.2,0.9995,960851,2013_07_12,16.0,0.7838959059766443,False
2013-07-28,2013,7,209,0.8384760631354206,0.8554839987638224,0.0888493617313966,-0.2,0.999,1156809,2013_07_28,16.0,0.9437653071047809,False
2013-08-13,2013,8,225,0.8282690461448702,0.839896243174201,0.0845135647241607,-0.2,0.9994,1022064,2013_08_13,16.0,0.8338356157678068,False
2013-08-29,2013,8,241,0.845432362692923,0.8554246600138788,0.0794986469677238,-0.2,0.9992,1220623,2013_08_29,16.0,0.995827003813213,False
2013-09-14,2013,9,257,0.8303567605774594,0.8397541421504608,0.0786248569315743,-0.2,0.9979,1207630,2013_09_14,16.0,0.9852268592472453,False
2013-09-30,2013,9,273,0.8091925459238815,0.8243481610703421,0.0941199164628965,-0.1997,0.9992,950890,2013_09_30,16.0,0.7757693732265786,False
2013-10-16,2013,10,289,0.8455245085967651,0.8632110796974174,0.1045450319331418,-0.2,0.9993,1037485,2013_10_16,16.0,0.8464166077905719,False
2013-11-01,2013,11,305,0.8488963505579186,0.8789319464705888,0.1274798357079033,-0.1998,0.9995,717380,2013_11_01,16.0,0.585263734990675,False
2013-11-17,2013,11,321,0.8299935770732841,0.8475624374645828,0.1109355147953209,-0.2,0.9996,572808,2013_11_17,16.0,0.4673168327978736,False
2013-12-03,2013,12,337,0.8465869407378593,0.8788759743799597,0.1283136645781755,-0.2,0.9995,810052,2013_12_03,16.0,0.6608687990418833,False
2013-12-19,2013,12,353,0.8447040393886157,0.8633100643653174,0.0996510298796967,-0.2,0.9995,1198487,2013_12_19,16.0,0.9777676795530529,False
2014-01-01,2014,1,1,0.8205326107668816,0.8319764906001277,0.106687450408021,-0.1997,0.9994,368313,2014_01_01,13.0,0.30048264800471225,False
2014-01-17,2014,1,17,0.8149250724466157,0.8242260350636111,0.0907465622069709,-0.2,0.9995,1101518,2014_01_17,16.0,0.8986569723709308,False
2014-02-02,2014,2,33,0.8127425150186738,0.8478134553299422,0.1082407975366217,-0.1952,0.9992,356609,2014_02_02,16.0,0.29093411479451564,False
2014-02-18,2014,2,49,0.8030917704683699,0.8243000482401369,0.0957205044575891,-0.1998,0.9993,199279,2014_02_18,16.0,0.16257878926817965,True
2014-03-06,2014,3,65,0.7990115751135933,0.8242121727756186,0.1063777110025466,-0.1998,0.9992,260407,2014_03_06,16.0,0.21244915308165366,False
2014-03-22,2014,3,81,0.8307394708708119,0.8476982610184075,0.1094157141743828,-0.2,0.9995,1161440,2014_03_22,16.0,0.9475434391362592,False
2014-04-07,2014,4,97,0.8304343599519609,0.8555552785930907,0.1050219713725842,-0.2,0.9995,817991,2014_04_07,16.0,0.6673457133579933,False
2014-04-23,2014,4,113,0.8142436763375658,0.8477204266944861,0.1235836280214196,-0.2,0.9993,547996,2014_04_23,16.0,0.44707433399307195,False
2014-05-09,2014,5,129,0.8204512196657453,0.8478660003650469,0.1082201765902984,-0.2,0.9994,571671,2014_05_09,16.0,0.4663892283669104,False
2014-05-25,2014,5,145,0.8087791784141243,0.8320259971795676,0.1164438969944905,-0.2,0.9994,735862,2014_05_25,16.0,0.6003419980452592,False
2014-06-10,2014,6,161,0.8003628368284551,0.8399851568900261,0.1395662053842464,-0.2,0.9995,345120,2014_06_10,16.0,0.2815609861161194,False
2014-06-26,2014,6,177,0.8186939451636619,0.8555377968343092,0.1188546105978631,-0.2,0.9994,671354,2014_06_26,16.0,0.5477141118248762,False
2014-07-12,2014,7,193,0.8086982868000917,0.8399928840754849,0.123120837411645,-0.2,0.9995,368587,2014_07_12,16.0,0.30070618680337885,False
2014-07-28,2014,7,209,0.8345289950826587,0.855601213305842,0.0970761721199465,-0.2,0.9994,1109757,2014_07_28,16.0,0.9053786371965298,False
2014-08-13,2014,8,225,0.8291636589559718,0.847716038902101,0.0964100024216752,-0.2,0.9994,1069921,2014_08_13,16.0,0.8728790328765201,False
2014-08-29,2014,8,241,0.8402222263492123,0.8476741922035133,0.0801130087932735,-0.2,0.9948,1221198,2014_08_29,16.0,0.9962961089564002,False
2014-09-14,2014,9,257,0.8317510997186209,0.8395710060982348,0.0922834293532465,-0.2,0.9994,1169844,2014_09_14,16.0,0.954399716742077,False
2014-09-30,2014,9,273,0.841077234532353,0.8554540254532936,0.0848666999164273,-0.2,0.9993,1159297,2014_09_30,16.0,0.9457951046634762,False
2014-10-16,2014,10,289,0.8414783623422519,0.8633406955911678,0.1005407418626595,-0.2,0.9994,936457,2014_10_16,16.0,0.7639944262150639,False
2014-11-01,2014,11,305,0.8256118118009664,0.8476090296608646,0.112756472218037,-0.1997,0.9995,400232,2014_11_01,16.0,0.32652328637930783,False
2014-11-17,2014,11,321,0.8486335399822429,0.878837102779911,0.1235927265787133,-0.2,0.9994,907287,2014_11_17,16.0,0.7401965183424191,False
2014-12-03,2014,12,337,0.8277396936435862,0.855417271046618,0.1159628080991101,-0.2,0.9993,816333,2014_12_03,16.0,0.6659930588755509,False
2014-12-19,2014,12,353,0.8305093234539249,0.8555886375351538,0.1194147871286479,-0.2,0.9992,510781,2014_12_19,16.0,0.4167130332909643,False
2015-01-01,2015,1,1,0.8211570380044338,0.8556047713435099,0.1116330574806307,-0.1989,0.9995,69091,2015_01_01,13.0,0.05636685817034309,True
2015-01-17,2015,1,17,0.8261694724613597,0.8867753272464987,0.1714589864616289,-0.1981,0.9996,278727,2015_01_17,16.0,0.22739525086111387,False
2015-02-02,2015,2,33,0.7844695255022698,0.7929216823614555,0.1020351846559436,-0.2,0.9992,350899,2015_02_02,16.0,0.28627569676390874,False
2015-02-18,2015,2,49,0.8269458660295682,0.8475614098900923,0.1075240159009311,-0.2,0.9992,362741,2015_02_18,16.0,0.2959368152084703,False
2015-03-06,2015,3,65,0.7961298043278512,0.832151565954045,0.1283149831050156,-0.1994,0.9991,51510,2015_03_06,16.0,0.042023662479257394,True
2015-03-22,2015,3,81,0.8117024955010523,0.8399837372596725,0.1114868000756115,-0.1996,0.9993,429148,2015_03_22,16.0,0.3501139721539187,False
2015-04-07,2015,4,97,0.8088382500764171,0.8398517767973042,0.1170111094063032,-0.1996,0.9993,374881,2015_04_07,16.0,0.30584105249245763,False
2015-04-23,2015,4,113,0.8103799661283603,0.8476953747929714,0.1133460373807857,-0.2,0.9994,238777,2015_04_23,16.0,0.19480264134749842,False
2015-05-09,2015,5,129,0.8152479761250727,0.8478076341852476,0.1046456052130828,-0.2,0.9995,322718,2015_05_09,16.0,0.2632846497375459,False
2015-05-25,2015,5,145,0.8098677489480569,0.8476911044753392,0.1303945935878057,-0.2,0.9994,313546,2015_05_25,16.0,0.2558018108274362,False
2015-06-10,2015,6,161,0.8070349238286182,0.8477733460495279,0.1336484751016873,-0.1997,0.9994,592028,2015_06_10,16.0,0.4829971821058007,False
2015-06-26,2015,6,177,0.82540141180259,0.8554890002069062,0.099070177263797,-0.2,0.9993,882106,2015_06_26,16.0,0.7196529764109459,False
2015-07-12,2015,7,193,0.8243129817088665,0.8397459203280226,0.0879480466165208,-0.2,0.9993,1062875,2015_07_12,16.0,0.8671306592436556,False
2015-07-28,2015,7,209,0.8363481609378194,0.8474634033996497,0.0876934000156099,-0.2,0.9993,1172264,2015_07_28,16.0,0.9563740375186215,False
2015-08-13,2015,8,225,0.8417953262361602,0.8634387738601995,0.0967577408211207,-0.2,0.9993,1197841,2015_08_13,16.0,0.97724065012262,False
2015-08-29,2015,8,241,0.8251089535006293,0.8397904564111149,0.0898694296164057,-0.2,0.9989,1207879,2015_08_29,16.0,0.9854300021701212,False
2015-09-14,2015,9,257,0.8521152029588597,0.8712622939583173,0.0936579880605568,-0.2,0.9993,1220843,2015_09_14,16.0,0.9960064875201715,False
2015-09-30,2015,9,273,0.8347299611465641,0.8319074722230215,0.0857934887156108,-0.2,0.9992,1032342,2015_09_30,16.0,0.8422207682228992,False
2015-10-16,2015,10,289,0.8380996676166754,0.8476561097149501,0.0929548966294583,-0.2,0.9992,1213380,2015_10_16,16.0,0.9899179106791174,False
2015-11-01,2015,11,305,0.865224217190688,0.8946378443226524,0.116298741154118,-0.2,0.9995,500703,2015_11_01,16.0,0.4084910478421979,False
2015-11-17,2015,11,321,0.8464264593094741,0.8631425627954484,0.1164346409871203,-0.2,0.9995,856403,2015_11_17,16.0,0.698683568592962,False
